time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010488684802	9.76139	-12.0758	-2.27444	1.41126	-0.488332	radar	23.8702	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.69255	-12.2189	-2.31337	1.35103	-0.51893	lidar	1.14658	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.65122	-12.3416	-2.29836	1.31139	-0.531874	radar	0.315271	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.54368	-12.5023	-2.38494	1.23089	-0.578389	lidar	2.70995	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.44739	-12.5866	-2.23376	1.13222	-0.669277	radar	8.34635	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.33842	-12.7154	-2.3105	1.05904	-0.704747	lidar	1.90401	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.24413	-12.813	-2.26222	0.981429	-0.75467	radar	2.09324	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.11932	-12.9345	-2.33299	0.90669	-0.78386	lidar	1.52743	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.94676	-13.001	-2.24088	0.732726	-0.955631	radar	21.8545	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.80644	-13.0863	-2.29539	0.652059	-0.980017	lidar	1.41318	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.69608	-13.1485	-2.30499	0.584571	-1.00198	radar	0.587632	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.53516	-13.2303	-2.41341	0.505251	-1.02525	lidar	2.18031	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.32474	-13.2511	-2.52399	0.321499	-1.198	radar	19.6636	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.20026	-13.2643	-2.49865	0.249838	-1.2093	lidar	0.804611	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.0802	-13.2929	-2.45815	0.197604	-1.18861	radar	0.62929	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.92775	-13.3086	-2.48309	0.121807	-1.19692	lidar	0.463914	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.73523	-13.2964	-2.63033	0.000151244	-1.27007	radar	5.16723	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.55971	-13.2893	-2.68377	-0.0782422	-1.27517	lidar	0.738343	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.43034	-13.2808	-2.61704	-0.132034	-1.25121	radar	0.795319	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.25113	-13.2613	-2.68812	-0.201709	-1.2486	lidar	0.855823	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.12379	-13.2355	-2.60607	-0.25598	-1.22533	radar	1.26843	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.94975	-13.2106	-2.67757	-0.311952	-1.21183	lidar	0.6816	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.80653	-13.1643	-2.6909	-0.376506	-1.21027	radar	0.11066	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.6389	-13.122	-2.7484	-0.428279	-1.19461	lidar	0.506586	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.49717	-13.0497	-2.75865	-0.496245	-1.19574	radar	0.445565	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.33228	-12.9942	-2.81247	-0.541533	-1.17531	lidar	0.589752	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.22215	-12.9348	-2.67459	-0.589913	-1.15007	radar	2.1381	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	6.05758	-12.8795	-2.73519	-0.62192	-1.11993	lidar	1.07817	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.96232	-12.8265	-2.62549	-0.661099	-1.09806	radar	2.03158	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.80459	-12.771	-2.69536	-0.680654	-1.0636	lidar	1.49643	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.69292	-12.687	-2.66723	-0.731522	-1.0552	radar	0.365238	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.54927	-12.6004	-2.71118	-0.766938	-1.03323	lidar	0.617336	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.44204	-12.4947	-2.69938	-0.821821	-1.02994	radar	0.247859	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.31587	-12.3999	-2.72302	-0.857535	-1.01011	lidar	0.392942	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.21015	-12.2844	-2.77266	-0.908647	-1.00802	radar	0.47152	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	5.06813	-12.1918	-2.80649	-0.924752	-0.970834	lidar	1.29724	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	4.99874	-12.1003	-2.61373	-0.970594	-0.95796	radar	3.27859	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.89603	-11.9945	-2.62543	-1.00402	-0.939751	lidar	0.302466	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.79234	-11.8431	-2.84629	-1.05216	-0.94117	radar	4.46996	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.69387	-11.7195	-2.85429	-1.08477	-0.923025	lidar	0.288421	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.64713	-11.6082	-2.633	-1.13843	-0.922405	radar	5.0622	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.57308	-11.4904	-2.62912	-1.17388	-0.908205	lidar	0.22071	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.481	-11.31	-2.92764	-1.21178	-0.897234	radar	7.37517	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.4358	-11.1566	-2.92472	-1.26628	-0.902236	lidar	0.0232755	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.4342	-11.0528	-2.62699	-1.33447	-0.923109	radar	7.49518	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.39195	-10.9214	-2.6204	-1.3749	-0.913408	lidar	0.0986592	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.38981	-10.7974	-2.47222	-1.44117	-0.931687	radar	2.38349	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.38909	-10.6593	-2.47207	-1.50187	-0.940769	lidar	0.0785925	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.36503	-10.5152	-2.61335	-1.53248	-0.920212	radar	2.23064	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.38595	-10.375	-2.62405	-1.59577	-0.936554	lidar	0.262796	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.39928	-10.2352	-2.62341	-1.65052	-0.944729	radar	0.693387	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.45102	-10.0877	-2.65067	-1.72638	-0.971665	lidar	0.778988	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.47516	-9.94766	-2.68782	-1.77305	-0.967358	radar	0.323048	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.5457	-9.79816	-2.72703	-1.85069	-0.994621	lidar	0.904424	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.64423	-9.67155	-2.58753	-1.96831	-1.07341	radar	6.44699	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.71333	-9.54013	-2.59678	-2.03415	-1.07984	lidar	0.0566887	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.74724	-9.39863	-2.67107	-2.05056	-1.02475	radar	2.47284	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.8333	-9.26487	-2.6912	-2.1159	-1.03273	lidar	0.112405	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.8919	-9.12504	-2.74042	-2.14263	-0.993517	radar	1.27981	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	4.99562	-8.9904	-2.77568	-2.20697	-1.00186	lidar	0.200006	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.05822	-8.84872	-2.82257	-2.21885	-0.944745	radar	2.4202	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.18568	-8.70556	-2.89236	-2.28296	-0.954588	lidar	0.599462	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.30753	-8.59003	-2.89802	-2.35033	-0.973929	radar	0.250779	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.42688	-8.47134	-2.9175	-2.4036	-0.973404	lidar	0.0620517	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.48527	-8.34815	-2.88011	-2.38804	-0.87847	radar	5.79735	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.58921	-8.24457	-2.85777	-2.43065	-0.873822	lidar	0.134635	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.73618	-8.15882	-2.86957	-2.50966	-0.917489	radar	1.37724	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.86456	-8.06191	-2.87772	-2.557	-0.914591	lidar	0.057958	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.89855	-7.94877	-2.72271	-2.50536	-0.765129	radar	16.9402	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.03362	-7.83691	-2.77557	-2.54148	-0.758662	lidar	0.442639	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.12968	-7.73744	-2.73025	-2.54489	-0.700815	radar	2.86826	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.25896	-7.63577	-2.76014	-2.57596	-0.693576	lidar	0.300932	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.34748	-7.53491	-2.68873	-2.56586	-0.620924	radar	4.40013	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.47225	-7.43714	-2.71056	-2.59096	-0.612467	lidar	0.346832	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.59412	-7.35225	-2.70037	-2.61171	-0.592817	radar	0.388582	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.73719	-7.2468	-2.75943	-2.63248	-0.581092	lidar	0.652	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.82421	-7.15003	-2.65422	-2.61251	-0.503206	radar	5.21585	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.96372	-7.04985	-2.70567	-2.62928	-0.492405	lidar	0.474457	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.08761	-6.97761	-2.72263	-2.6516	-0.49011	radar	0.13775	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.22816	-6.8741	-2.79774	-2.6599	-0.47396	lidar	1.01161	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.26567	-6.76511	-2.57264	-2.58888	-0.331826	radar	19.3374	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.37635	-6.66483	-2.60902	-2.58818	-0.315717	lidar	0.960264	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.56962	-6.62643	-2.78256	-2.68365	-0.432452	radar	14.3248	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.69432	-6.56348	-2.758	-2.70619	-0.431917	lidar	0.142988	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.78004	-6.48836	-2.57681	-2.68125	-0.354775	radar	7.95478	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.89975	-6.40971	-2.58051	-2.69	-0.345068	lidar	0.415097	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.04486	-6.35062	-2.64993	-2.72505	-0.372067	radar	1.524	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.17537	-6.27994	-2.65685	-2.73762	-0.364791	lidar	0.176959	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.22306	-6.19463	-2.34464	-2.67887	-0.244908	radar	19.8458	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.35224	-6.09339	-2.40693	-2.66932	-0.222525	lidar	1.08221	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.51254	-6.03823	-2.564	-2.71541	-0.276848	radar	5.57953	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.64785	-5.95261	-2.60013	-2.71531	-0.262109	lidar	0.444539	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.73447	-5.87144	-2.44559	-2.68428	-0.196545	radar	5.29	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.86362	-5.77277	-2.49468	-2.67283	-0.175261	lidar	0.871813	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	8.99587	-5.70117	-2.54572	-2.68418	-0.182615	radar	0.968401	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	9.13397	-5.59384	-2.60749	-2.66877	-0.158205	lidar	1.07237	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	9.23124	-5.5064	-2.49538	-2.63817	-0.102541	radar	3.61628	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	9.35705	-5.39532	-2.54634	-2.61767	-0.0779262	lidar	1.1071	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	9.48747	-5.31674	-2.59001	-2.62358	-0.0841262	radar	0.605871	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	9.62699	-5.19196	-2.66734	-2.59878	-0.0561293	lidar	1.35501	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	9.6749	-5.08378	-2.43424	-2.52061	0.0601952	radar	15.5364	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	9.77732	-4.97123	-2.48251	-2.4939	0.0821799	lidar	0.940849	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	9.87896	-4.87733	-2.45908	-2.47357	0.104026	radar	0.564827	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	9.98167	-4.76176	-2.48946	-2.44888	0.121301	lidar	0.665353	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	10.0833	-4.66522	-2.48189	-2.43211	0.13458	radar	0.216995	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	10.185	-4.54225	-2.51992	-2.4053	0.152269	lidar	0.666649	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	10.3289	-4.46013	-2.64783	-2.4428	0.0853743	radar	5.17604	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	10.4472	-4.33342	-2.69842	-2.4224	0.09991	lidar	0.447081	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	10.4741	-4.19833	-2.45136	-2.31714	0.240753	radar	19.4876	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	10.5694	-4.05822	-2.51001	-2.28394	0.259111	lidar	0.704127	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	10.6534	-3.94083	-2.50828	-2.25676	0.275329	radar	0.320475	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	10.7509	-3.78223	-2.5935	-2.21983	0.295356	lidar	1.02938	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	10.8602	-3.67252	-2.65294	-2.23111	0.254926	radar	1.69153	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	10.9501	-3.53189	-2.69098	-2.20594	0.26502	lidar	0.258724	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	10.9911	-3.38901	-2.60089	-2.13203	0.348095	radar	5.66984	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	11.0705	-3.23217	-2.65967	-2.09927	0.360486	lidar	0.463357	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	11.1196	-3.08984	-2.63165	-2.04752	0.404638	radar	1.50047	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	11.1809	-2.92922	-2.67846	-2.01106	0.417297	lidar	0.475882	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	11.2285	-2.78476	-2.67276	-1.97021	0.441205	radar	0.461047	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	11.2811	-2.61828	-2.72193	-1.93369	0.452042	lidar	0.419569	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	11.2372	-2.43289	-2.64254	-1.77668	0.644429	radar	28.984	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	11.2497	-2.27781	-2.65286	-1.73026	0.6539	lidar	0.411807	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	11.35	-2.19004	-2.59084	-1.81381	0.478939	radar	23.4269	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	11.3793	-2.02879	-2.631	-1.78043	0.484765	lidar	0.239897	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	11.3715	-1.87234	-2.62573	-1.71165	0.542631	radar	2.63142	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	11.3873	-1.70416	-2.67107	-1.67566	0.547631	lidar	0.249976	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	11.3845	-1.55029	-2.67958	-1.62837	0.570488	radar	0.511527	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	11.383	-1.38705	-2.70801	-1.59045	0.576052	lidar	0.209714	11.3391	-1.34511	11.35	-1.35	0	2.73446
1477010495619661	11.2738	-1.21556	-2.77438	-1.42442	0.775574	radar	29.8255	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	11.2355	-1.06963	-2.78831	-1.37622	0.783547	lidar	0.399467	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	11.1685	-0.914991	-2.85392	-1.29665	0.840212	radar	2.77851	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	11.1175	-0.769029	-2.87195	-1.24924	0.844511	lidar	0.185097	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	11.013	-0.599854	-2.98565	-1.14788	0.924541	radar	5.54647	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	10.9254	-0.479682	-2.93426	-1.08515	0.936361	lidar	0.671245	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	10.8334	-0.339676	-2.963	-1.01982	0.957012	radar	0.493085	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	10.7312	-0.24549	-2.88857	-0.951901	0.973172	lidar	0.960528	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	10.5597	-0.0974671	-3.19306	-0.828383	1.08827	radar	17.9824	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	10.4325	-0.0344617	-3.11062	-0.75127	1.11206	lidar	1.52802	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	10.3289	0.0472197	-3.01957	-0.700651	1.10076	radar	0.998945	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	10.1991	0.0914499	-2.94752	-0.621793	1.12596	lidar	1.35362	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	10.1015	0.149011	-2.80441	-0.572949	1.10966	radar	2.04636	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
1477010496289638	9.97344	0.178838	-2.75001	-0.494848	1.13342	lidar	1.01765	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	9.82668	0.239547	-2.8648	-0.423477	1.15638	radar	2.43172	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	9.68789	0.229875	-2.79189	-0.329717	1.19421	lidar	2.2778	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	9.53872	0.268029	-2.87085	-0.261506	1.20679	radar	1.17271	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	9.38941	0.260941	-2.84358	-0.174711	1.23365	lidar	1.03971	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	9.29229	0.241857	-2.53275	-0.0960007	1.23883	radar	7.93038	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	9.15119	0.228781	-2.52121	-0.0133392	1.25363	lidar	0.275458	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	8.99854	0.240928	-2.68115	0.0411602	1.24695	radar	2.31348	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.85849	0.235758	-2.6928	0.101684	1.24451	lidar	0.0851494	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.70548	0.230517	-2.79909	0.153792	1.23414	radar	1.05872	8.67607	0.247512	8.7	0.25	-2.99873	0
1477010496799698	8.56552	0.214745	-2.80432	0.208829	1.2272	lidar	0.0743784	8.54916	0.247046	8.55	0.25	-2.99871	0
1477010496854669	8.42351	0.181384	-2.76841	0.275154	1.22657	radar	0.207231	8.44086	0.253341	8.4	0.25	-2.72872	0
1477010496909640	8.27221	0.164953	-2.77392	0.321371	1.20508	lidar	0.604748	8.2302	0.258614	8.25	0.25	-2.72871	0
1477010496959655	8.12151	0.136798	-2.8765	0.360332	1.18134	radar	1.31775	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
1477010497009670	7.9829	0.0929894	-2.88115	0.411441	1.17315	lidar	0.135251	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
1477010497059653	7.82793	0.0589047	-2.99486	0.438854	1.1375	radar	2.12808	7.82213	0.149733	7.8	0.15	-3.00101	0
1477010497109637	7.68689	0.030133	-2.98228	0.468222	1.11029	lidar	1.00822	7.63383	0.15164	7.65	0.15	-3.00099	0
1477010497164643	7.54214	-0.0306003	-2.97092	0.517202	1.09848	radar	0.410265	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
1477010497219650	7.39672	-0.070476	-2.94313	0.54676	1.06828	lidar	1.20434	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
1477010497269642	7.28774	-0.143182	-2.85181	0.606802	1.08049	radar	1.80479	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016
1477010497319635	7.17163	-0.185639	-2.81261	0.634029	1.05462	lidar	1.01181	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
1477010497374674	6.99928	-0.240581	-2.96765	0.635671	0.984761	radar	6.17447	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
1477010497429714	6.87055	-0.31316	-2.93654	0.673067	0.968578	lidar	0.435012	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
1477010497479687	6.81665	-0.435127	-2.71369	0.783627	1.05388	radar	11.213	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
1477010497529660	6.72856	-0.5109	-2.6785	0.825071	1.04324	lidar	0.305724	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
1477010497579656	6.62778	-0.589109	-2.70947	0.850193	1.00786	radar	1.3028	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
1477010497629652	6.54361	-0.677061	-2.68369	0.892864	1.00058	lidar	0.163831	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
1477010497679658	6.49203	-0.810044	-2.6124	0.989253	1.06525	radar	4.34219	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
1477010497729664	6.42661	-0.929254	-2.62212	1.04774	1.0702	lidar	0.0782454	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
1477010497779665	6.38002	-1.06734	-2.6172	1.13158	1.11167	radar	1.30904	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
1477010497829667	6.33109	-1.19882	-2.63453	1.19349	1.11749	lidar	0.143178	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
1477010497879645	6.32741	-1.37551	-2.66915	1.3196	1.21332	radar	6.75523	6.5527	-1.43518	6.35	-1.4	0	-3.00132
1477010497929624	6.30614	-1.51406	-2.67889	1.3869	1.21941	lidar	0.20107	6.35503	-1.55184	6.35	-1.55	0	-3.00129
1477010497984639	6.28575	-1.65487	-2.66766	1.45241	1.21713	radar	0.039153	6.33086	-1.6454	6.35	-1.65	0	-1.81769
1477010498039654	6.28568	-1.78843	-2.63427	1.52315	1.22177	lidar	0.274461	6.34356	-1.7483	6.35	-1.75	0	-1.81769
1477010498089657	6.30134	-1.9515	-2.71863	1.61553	1.26639	radar	1.87063	6.34522	-1.96081	6.35	-1.95	0	-3.99976
1477010498139661	6.31555	-2.09341	-2.73031	1.68186	1.2687	lidar	0.0799393	6.34095	-2.12276	6.35	-2.15	0	-3.99972
1477010498189661	6.31158	-2.19089	-2.59479	1.71014	1.21608	radar	3.45965	6.3068	-2.23646	6.35	-2.25	0	-2
1477010498239662	6.33488	-2.32493	-2.60728	1.77189	1.21632	lidar	0.0505718	6.34785	-2.35274	6.35	-2.35	0	-1.99998
1477010498289662	6.34498	-2.4327	-2.51973	1.81081	1.18403	radar	1.65765	6.26272	-2.46894	6.35	-2.5	0	-3
1477010498339662	6.37347	-2.57191	-2.55604	1.86536	1.17771	lidar	0.297019	6.36265	-2.64414	6.35	-2.65	0	-3
1477010498389660	6.42161	-2.72157	-2.66539	1.93302	1.19358	radar	1.26865	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
1477010498439659	6.46754	-2.86553	-2.70529	1.98599	1.18503	lidar	0.404701	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
1477010498489695	6.53542	-3.02825	-2.8599	2.05079	1.19813	radar	2.27791	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
1477010498539731	6.58994	-3.19553	-2.93293	2.09042	1.17466	lidar	1.62428	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
1477010498594681	6.63616	-3.30154	-2.70053	2.12848	1.13239	radar	7.04613	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
1477010498649631	6.69903	-3.45432	-2.74166	2.16952	1.10994	lidar	0.813284	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
