time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461350000	-23.8425	-7.18286	4.87009	2.41575	-0.52527	radar	0.882063	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9992	-7.09739	4.74568	2.41336	-0.500595	lidar	2.00029	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1672	-6.91596	4.74741	2.37551	-0.519367	radar	2.01283	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3342	-6.6543	4.86427	2.31669	-0.553652	lidar	3.32535	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5011	-6.47819	4.84365	2.28464	-0.567428	radar	3.52428	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5944	-6.34946	4.691	2.26123	-0.562804	lidar	5.21679	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7345	-6.16269	4.68836	2.2303	-0.565904	radar	0.312038	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9206	-5.94989	4.77753	2.20469	-0.562733	lidar	2.78867	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0516	-5.74452	4.78929	2.17321	-0.563821	radar	1.86175	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1832	-5.57547	4.74353	2.15335	-0.55536	lidar	0.30309	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3364	-5.38835	4.77222	2.14481	-0.5229	radar	1.30886	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4826	-5.15775	4.83644	2.11608	-0.525334	lidar	0.632706	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6131	-4.98159	4.81733	2.11152	-0.487469	radar	6.39707	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7251	-4.81357	4.74521	2.09468	-0.479876	lidar	0.536977	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8465	-4.60679	4.75856	2.07596	-0.469105	radar	0.24427	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9605	-4.35703	4.82514	2.04333	-0.478531	lidar	0.528406	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0703	-4.13609	4.80425	2.00202	-0.520548	radar	11.0452	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1643	-3.84342	4.92295	1.95876	-0.538244	lidar	1.86322	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2387	-3.60492	4.90627	1.90955	-0.583535	radar	3.57193	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.268	-3.33854	4.92748	1.85896	-0.605377	lidar	4.34976	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3178	-3.09213	4.92633	1.81396	-0.631867	radar	0.564142	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3415	-2.86275	4.88711	1.77422	-0.640446	lidar	1.49995	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3987	-2.63694	4.86971	1.75103	-0.627407	radar	1.40492	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4723	-2.49844	4.70489	1.74458	-0.603951	lidar	5.75758	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.527	-2.26418	4.72007	1.72656	-0.581726	radar	0.98766	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5761	-2.07313	4.64962	1.70764	-0.572156	lidar	1.08613	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6067	-1.83877	4.65928	1.68707	-0.552679	radar	2.0205	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6053	-1.58538	4.6897	1.64881	-0.56322	lidar	1.1809	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6026	-1.3588	4.67036	1.60767	-0.587527	radar	1.65512	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6064	-1.13078	4.66	1.57821	-0.587716	lidar	0.0115847	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6352	-0.909623	4.64471	1.56251	-0.57067	radar	5.11338	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6467	-0.652259	4.69618	1.53873	-0.565314	lidar	0.62369	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6345	-0.40977	4.71617	1.50145	-0.586364	radar	2.28572	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5899	-0.103425	4.84849	1.46157	-0.59569	lidar	2.66381	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5703	0.137806	4.85393	1.43244	-0.599561	radar	2.75749	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5466	0.438264	4.96934	1.40735	-0.593261	lidar	1.49724	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.534	0.677476	4.94863	1.39754	-0.560285	radar	1.81344	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5256	0.962613	5.02613	1.38379	-0.545083	lidar	2.79657	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4874	1.22688	5.04324	1.37572	-0.503507	radar	7.11677	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4299	1.45799	5.01475	1.34796	-0.506389	lidar	0.13313	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3914	1.67343	4.94917	1.335	-0.483885	radar	8.5807	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3363	1.8763	4.87884	1.31049	-0.4849	lidar	0.473131	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2687	2.10719	4.87514	1.2831	-0.491532	radar	0.214365	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2069	2.29202	4.78301	1.25833	-0.492603	lidar	0.84192	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1445	2.51625	4.75991	1.24635	-0.467234	radar	0.868878	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0649	2.76102	4.79767	1.22447	-0.465371	lidar	0.135354	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9709	2.98444	4.82089	1.18574	-0.499364	radar	2.78317	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8674	3.27225	4.94539	1.1646	-0.494193	lidar	1.46559	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7844	3.50321	4.94778	1.14586	-0.488789	radar	2.14797	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6794	3.69944	4.89772	1.11771	-0.493117	lidar	0.271065	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5632	3.90626	4.88368	1.08749	-0.501755	radar	1.13147	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4979	4.07794	4.77845	1.07235	-0.493109	lidar	3.79636	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3754	4.27789	4.76988	1.04338	-0.499341	radar	0.590371	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2148	4.5015	4.82756	1.00957	-0.507486	lidar	2.04395	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0648	4.6959	4.8042	0.984293	-0.495816	radar	8.92964	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9469	4.88878	4.78252	0.963839	-0.491759	lidar	0.425654	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7913	5.07889	4.78484	0.933982	-0.49575	radar	2.30227	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6215	5.29856	4.85337	0.907644	-0.496161	lidar	0.946226	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4495	5.47899	4.88336	0.866537	-0.525416	radar	0.92692	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2626	5.65244	4.88909	0.830182	-0.535591	lidar	1.2236	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0973	5.81375	4.8804	0.794843	-0.552674	radar	3.22511	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.924	5.97316	4.86114	0.764091	-0.556259	lidar	0.0579989	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7814	6.15292	4.76861	0.76712	-0.497351	radar	4.62242	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6151	6.30732	4.74792	0.741737	-0.498342	lidar	0.0739305	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4676	6.47527	4.69894	0.73448	-0.469215	radar	1.78819	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2373	6.71055	4.8726	0.720289	-0.455922	lidar	4.40275	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0435	6.84951	4.83677	0.693514	-0.454282	radar	5.55004	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8278	7.02637	4.90261	0.671325	-0.45242	lidar	0.996967	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6159	7.1627	4.91946	0.63679	-0.469671	radar	1.48618	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4317	7.30558	4.90057	0.616336	-0.466943	lidar	0.315608	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2005	7.43856	4.98871	0.572532	-0.50567	radar	2.42822	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0187	7.59982	4.99021	0.562661	-0.489808	lidar	2.1274	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8347	7.76947	4.9465	0.567517	-0.442749	radar	5.84052	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.627	7.91125	4.95777	0.549466	-0.438304	lidar	0.0710624	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4378	8.04304	4.91272	0.537473	-0.422579	radar	1.69802	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2175	8.07218	4.81022	0.482671	-0.4593	lidar	4.3907	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0284	8.21881	4.73514	0.490786	-0.405739	radar	6.3084	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8499	8.37141	4.74231	0.491032	-0.384257	lidar	3.21048	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.607	8.48603	4.83281	0.460921	-0.4053	radar	4.44189	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3535	8.62988	4.92453	0.44872	-0.395166	lidar	1.40379	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1576	8.75578	4.84804	0.451803	-0.355359	radar	1.9574	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9604	8.85529	4.81337	0.435609	-0.35435	lidar	0.572629	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7649	8.96727	4.74189	0.434811	-0.323847	radar	1.44735	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5436	9.03985	4.72385	0.408271	-0.334924	lidar	0.483405	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3027	9.14824	4.79205	0.391505	-0.338407	radar	4.55658	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0112	9.24781	4.90255	0.369138	-0.342251	lidar	6.05877	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7963	9.32896	4.88076	0.351039	-0.344779	radar	1.65561	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5373	9.43645	4.94784	0.340004	-0.337149	lidar	0.798586	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2701	9.47172	5.02705	0.290035	-0.388846	radar	5.54575	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9702	9.61085	5.17651	0.291198	-0.364641	lidar	3.1579	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7241	9.70531	5.13516	0.291052	-0.331741	radar	2.96495	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4459	9.81612	5.21635	0.28661	-0.317562	lidar	0.910812	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1958	9.89676	5.22512	0.273823	-0.31474	radar	0.425656	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9212	10.0213	5.30513	0.277618	-0.292998	lidar	1.07116	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6639	10.0926	5.30712	0.263219	-0.292299	radar	0.0372466	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4179	10.1951	5.31834	0.262728	-0.277457	lidar	1.22278	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1578	10.2681	5.33813	0.248906	-0.280055	radar	0.473457	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9305	10.2827	5.25097	0.218403	-0.298491	lidar	1.00573	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6825	10.3487	5.22254	0.211735	-0.284371	radar	0.288556	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4709	10.3325	5.1032	0.173836	-0.310987	lidar	1.96349	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1683	10.365	5.25122	0.141692	-0.343182	radar	7.73228	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9087	10.4178	5.26217	0.131324	-0.335796	lidar	0.208919	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6692	10.4495	5.14022	0.127473	-0.303578	radar	6.48934	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4328	10.4105	5.06907	0.085946	-0.332988	lidar	2.17118	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.173	10.4346	5.07415	0.0719822	-0.327993	radar	0.546236	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8588	10.5906	5.24639	0.109409	-0.266623	lidar	7.80846	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6059	10.6499	5.18296	0.119658	-0.225211	radar	2.16218	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3601	10.6452	5.14687	0.0950488	-0.240157	lidar	0.529731	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.0973	10.6706	5.16523	0.0830178	-0.241342	radar	0.208309	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8405	10.7646	5.20021	0.0998659	-0.209795	lidar	4.10792	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5756	10.8156	5.20214	0.103372	-0.189127	radar	1.46033	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.347	10.7776	5.12145	0.0691429	-0.2166	lidar	1.79836	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0929	10.8121	5.09396	0.0707914	-0.195243	radar	0.662292	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8448	10.8767	5.10579	0.0795009	-0.175394	lidar	2.20056	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5676	10.898	5.14441	0.0719399	-0.173241	radar	2.68672	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3412	10.9105	5.09098	0.0610601	-0.176194	lidar	0.758832	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0735	10.849	5.21309	-0.000582436	-0.266405	radar	9.29261	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7777	10.8241	5.26464	-0.0222478	-0.274617	lidar	2.7088	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5221	10.8211	5.24469	-0.033016	-0.26957	radar	0.19973	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2909	10.814	5.19309	-0.0462198	-0.270038	lidar	1.01521	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0474	10.8644	5.07112	-0.0177968	-0.198968	radar	6.62052	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78439	10.913	5.10493	-0.00645116	-0.175688	lidar	2.15518	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.55931	10.8902	5.03796	-0.0226578	-0.182133	radar	3.87904	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29582	10.9181	5.06896	-0.0179891	-0.167113	lidar	0.783046	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.05441	10.8961	5.02549	-0.0298856	-0.166303	radar	2.563	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.78624	10.9295	5.06761	-0.0214429	-0.148106	lidar	1.14594	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.55135	10.8846	5.01967	-0.0435861	-0.1628	radar	6.28143	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.39459	10.8029	4.83483	-0.0828618	-0.197459	lidar	4.59693	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.14774	10.8119	4.81864	-0.0750693	-0.170157	radar	1.56784	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.79717	10.8649	5.03058	-0.0495503	-0.131575	lidar	6.03438	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.53669	10.8648	5.01303	-0.0423358	-0.105048	radar	2.17271	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.25673	10.8547	5.06643	-0.0455054	-0.102356	lidar	0.649226	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.02388	10.8853	4.98148	-0.021433	-0.0519749	radar	3.90579	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
